date,down_hole_presure,down_hole_temperature,production_pipe_pressure,choke_size_pct,well_head_presure,well_head_temperature,choke_size_pressure,oil
2016-01-26,268.825,99.512,238.479,80.354,30.346,84.397,3.471,138.82
2013-02-13,241.924,101.109,209.794,96.982,32.13,86.021,3.188,952.07
2013-10-17,249.686,100.324,217.375,100.0,32.311,88.512,2.879,692.36
2011-08-30,246.191,103.283,203.959,58.204,42.232,89.489,11.697,1708.86
2014-05-07,258.96,100.033,226.778,100.0,32.182,88.476,2.512,533.97
2012-08-16,294.139,99.551,290.771,1.175,3.368,16.065,3.181,216.346
2014-04-07,260.684,99.985,225.575,59.631,35.11,83.267,6.111,428.03
2014-01-28,253.656,100.095,221.645,100.0,32.011,84.334,3.136,555.86
2011-01-20,243.114,105.387,204.249,100.0,38.865,92.078,9.124,1972.24
2010-09-08,253.832,106.382,199.02,47.755,54.812,89.274,22.031,2235.48
2015-08-11,266.872,99.448,236.544,100.0,30.328,87.758,1.804,188.45
2009-06-08,222.903,105.31,155.499,39.785,67.404,81.259,34.661,3497.78
2015-04-21,266.937,99.688,235.97,100.0,30.967,88.975,2.34,257.81
2012-05-07,224.836,102.927,192.079,100.0,32.757,86.013,3.376,1179.46
2009-05-31,229.735,105.346,157.092,37.748,72.643,81.461,40.164,3479.8
2013-02-28,242.268,101.027,210.144,100.0,32.124,88.331,3.197,944.28
2013-04-22,242.447,101.061,209.088,82.02,33.359,86.661,4.257,1025.28
2016-05-04,270.836,99.645,239.375,43.08,31.461,86.607,5.526,110.1
2008-07-25,251.87,104.459,155.582,29.722,96.288,71.983,64.82,2763.68
2011-01-07,241.885,105.544,202.375,100.0,39.51,89.879,9.574,1982.03
2009-01-01,249.415,105.262,157.806,33.439,91.608,77.075,58.971,3478.64
2013-04-30,247.075,100.91,211.349,66.091,35.726,88.08,6.699,881.68
2014-01-27,253.646,100.089,221.588,100.0,32.058,84.54,3.148,526.02
2009-03-31,247.088,105.027,158.984,33.814,88.105,74.816,55.591,3650.9
2014-11-09,258.694,99.641,230.028,100.0,28.666,87.226,2.35,335.86
2010-06-09,249.523,106.755,201.826,65.903,47.697,93.028,14.201,2678.05
2011-01-11,241.87,105.498,202.389,100.0,39.481,91.018,9.553,1961.37
2015-11-01,264.215,99.477,236.209,100.0,28.006,87.416,1.706,189.24
2009-03-29,178.249,67.218,140.65,15.693,37.599,3.836,37.522,225.334
2010-11-15,244.368,106.001,198.155,68.521,46.213,91.211,13.019,299.3
2013-12-07,252.038,100.092,220.055,99.946,31.982,87.341,2.586,577.46
2015-12-06,266.711,99.568,237.992,100.0,28.719,87.674,1.675,175.99
2008-11-29,230.205,105.121,150.856,33.909,79.35,74.951,46.566,3100.68
2014-01-02,252.686,100.089,220.549,100.0,32.138,86.193,2.904,631.61
2013-10-05,248.933,100.383,216.466,100.0,32.467,88.971,2.963,714.35
2013-01-13,241.539,101.283,208.138,75.454,33.401,87.099,4.196,973.7
2009-05-30,230.225,105.353,157.225,37.791,73.0,80.526,40.526,3496.61
2010-05-04,236.685,106.532,188.195,59.237,48.49,90.707,14.932,2999.43
2014-11-26,261.056,98.965,229.562,100.0,31.494,86.915,1.954,305.37
2008-07-13,260.867,103.293,160.152,21.053,100.715,52.382,69.539,1735.26
2010-01-26,242.975,106.235,186.489,42.995,56.486,87.134,23.809,2447.28
2008-11-30,227.678,105.186,151.071,36.817,76.607,77.347,43.708,3811.05
2008-11-03,221.1,105.113,148.538,36.83,72.562,78.875,40.495,3475.8
2009-12-30,233.804,106.137,180.862,48.234,52.942,88.755,20.087,2891.58
2009-02-23,266.667,105.411,166.513,34.395,100.154,81.01,66.986,4417.66
2010-07-13,250.82,106.627,202.869,62.145,47.951,93.109,14.713,2582.65
2015-01-21,263.144,99.505,232.029,91.83,31.115,86.546,2.357,298.54
2015-12-26,264.746,99.531,237.37,100.0,27.376,87.201,1.879,162.36
2015-06-05,265.445,99.508,235.279,100.0,30.167,85.889,1.743,209.93
2012-08-06,230.841,101.941,198.292,100.0,32.549,86.869,3.159,1038.32
2009-06-05,226.274,105.318,156.247,38.478,70.027,81.066,37.515,3369.57
2014-10-16,261.389,99.68,230.355,100.0,31.034,88.267,2.334,321.24
2012-04-18,222.858,103.368,188.543,100.0,34.315,85.36,2.989,1179.1
2015-01-14,263.92,99.535,232.059,100.0,31.861,85.878,2.149,282.1
2012-09-02,123.515,41.171,120.794,0.816,2.721,14.476,2.35,326.875
2014-07-18,260.024,99.929,228.891,100.0,31.133,89.333,2.105,437.73
2016-06-16,269.709,100.051,238.834,45.035,30.875,88.721,5.322,104.63
2010-07-04,263.064,106.477,199.114,39.867,63.95,90.336,30.992,1834.07
2010-11-17,244.143,105.941,198.45,70.824,45.693,85.558,13.21,1926.25
2009-01-23,255.891,105.387,162.392,35.24,93.499,76.975,60.68,4479.0
2012-09-17,293.891,98.402,187.96,1.228,105.931,12.557,99.883,368.324
2010-02-10,188.63,80.616,128.593,41.728,60.037,89.643,27.783,2521.73
2011-02-28,243.139,104.965,204.914,100.0,38.226,91.92,8.627,1969.05
2014-04-18,256.746,100.012,224.272,100.0,32.474,88.45,2.772,578.0
2009-12-02,243.136,105.985,178.252,40.313,64.884,84.905,32.423,3319.05
2013-03-13,251.075,100.928,213.862,49.6,37.213,81.106,8.684,539.62
2014-10-03,262.317,99.641,230.866,100.0,31.451,86.944,2.28,311.3
2008-11-08,223.876,105.075,148.357,35.066,75.519,75.004,43.485,3354.77
2010-04-26,238.468,106.347,184.08,49.447,54.388,88.723,20.66,2235.18
2013-11-16,249.484,100.226,217.2,100.0,32.284,87.147,2.83,721.6
2008-07-16,251.476,104.211,155.817,30.651,95.659,73.782,63.664,3030.71
2008-09-26,209.007,105.025,153.315,55.55,55.692,80.319,22.278,5453.84
2013-07-23,248.252,100.656,215.135,88.855,33.118,87.167,4.443,745.71
2009-10-27,236.123,105.915,173.639,45.624,62.483,87.537,29.05,3782.51
2008-07-18,251.502,104.334,155.279,30.052,96.223,75.75,64.305,2780.06
2012-02-01,221.251,106.11,173.052,32.701,48.198,83.447,17.135,1298.84
2011-01-29,242.077,105.277,202.944,100.0,39.132,90.839,9.279,1976.34
2009-02-27,268.748,105.438,167.402,34.307,101.346,81.079,68.187,4376.91
2011-07-03,250.385,103.368,205.196,54.085,45.189,80.31,13.403,400.99
2009-03-13,261.688,105.129,168.682,33.239,93.005,65.514,60.235,1512.65
2014-08-28,164.074,62.441,130.258,76.428,33.816,85.062,5.779,290.24
2011-10-11,244.786,103.102,208.265,99.968,36.522,90.85,7.169,1538.0
2015-04-14,265.971,99.636,235.3,100.0,30.671,87.43,2.11,250.23
2012-11-27,243.664,101.485,204.186,51.133,39.479,88.442,9.75,1102.77
2013-02-14,242.16,101.109,210.032,96.975,32.127,84.949,3.171,953.14
2015-12-29,264.674,99.529,237.43,100.0,27.244,84.57,1.75,159.12
2016-02-24,267.473,99.581,238.867,100.0,28.605,88.173,1.792,125.29
2015-05-12,266.14,99.589,235.698,100.0,30.442,86.387,1.873,249.17
2014-03-17,255.083,99.95,222.795,100.0,32.289,88.177,2.606,541.75
2015-03-08,264.841,99.65,233.978,97.917,30.864,87.547,2.273,258.51
2014-03-03,253.791,99.972,221.653,97.917,32.138,84.726,2.634,616.36
2013-07-29,268.554,100.389,223.794,9.001,44.76,71.478,18.108,65.68
2012-03-31,219.047,103.783,184.234,88.129,34.813,86.222,3.487,1298.19
2012-12-12,243.961,101.524,206.832,27.283,37.129,88.136,7.89,425.98
2010-04-03,245.918,106.35,188.026,42.415,57.892,86.366,24.574,2329.4
2012-10-25,240.58,101.78,197.388,47.254,43.192,87.527,13.404,1360.57
2008-11-01,211.143,105.158,152.071,50.59,59.071,78.519,25.822,4645.38
2011-10-23,300.629,99.562,177.539,0.992,123.09,11.387,123.09,1002.836
2009-03-03,270.291,105.464,168.305,33.576,101.986,79.555,68.801,4339.13
2008-09-18,230.301,104.866,153.913,37.452,76.388,75.566,43.623,3949.42
2015-10-13,265.919,99.482,236.567,79.45,29.352,87.394,3.027,151.5
2014-06-08,259.796,100.069,228.264,100.0,31.532,88.111,2.411,452.13
2010-01-04,237.129,106.124,181.546,44.706,55.583,88.886,22.977,2703.2
2008-11-16,225.002,105.114,149.082,35.768,75.92,77.666,43.755,3501.06
2012-02-09,226.547,105.12,180.841,29.479,45.706,79.959,14.184,1053.2
2015-03-16,265.104,99.654,234.399,100.0,30.705,86.388,2.169,259.2
2014-03-04,253.713,99.963,221.591,100.0,32.122,86.443,2.652,604.97
2015-09-19,266.226,99.409,235.82,100.0,30.406,88.237,1.553,191.34
2015-11-03,264.504,99.451,235.974,100.0,28.53,87.601,1.628,181.25
2014-06-11,260.026,100.063,228.524,100.0,31.502,88.626,2.372,452.56
2009-11-13,238.581,105.965,176.315,44.197,62.266,85.452,28.781,3614.06
2013-04-11,243.227,101.145,206.747,59.114,36.48,85.962,7.392,934.08
2015-09-12,266.543,99.379,236.328,100.0,30.214,85.193,1.47,189.52
2014-09-29,269.57,99.718,236.661,10.411,32.91,88.115,4.406,5.42
2015-09-26,266.717,99.416,235.889,100.0,30.828,88.23,1.519,169.8
2013-08-11,245.591,100.678,212.813,99.908,32.778,88.919,3.303,764.87
2011-01-28,243.226,105.288,204.613,100.0,38.613,91.704,8.914,1947.38
2013-03-30,240.42,101.098,207.38,97.917,33.04,88.249,4.217,970.86
2011-05-19,252.482,103.95,207.603,50.207,44.879,87.6,14.423,1312.11
2011-05-23,246.899,103.945,207.409,66.532,39.49,89.058,9.61,1630.07
2010-12-23,241.509,105.713,201.427,100.0,40.081,91.182,9.561,2109.87
2012-04-30,221.77,103.127,189.134,97.917,32.636,86.515,3.288,1074.82
2015-11-02,266.089,99.46,236.544,83.813,29.545,86.963,2.709,166.89
2009-07-14,228.395,105.069,152.648,29.304,75.747,74.918,44.229,2058.71
2008-08-10,244.981,104.701,157.209,36.27,87.773,78.811,55.201,4148.94
2009-11-02,244.838,105.826,173.507,37.662,71.331,85.344,38.593,3213.55
2009-12-24,230.624,106.148,180.245,52.575,50.379,88.871,17.256,3305.48
2010-07-15,251.235,106.63,203.207,62.113,48.028,91.557,14.384,2574.44
2008-09-07,262.174,100.363,261.857,26.366,0.317,21.409,0.292,1585.995
2010-04-19,236.855,106.316,183.137,46.197,53.719,89.437,20.538,2487.4
2009-05-13,221.816,105.183,153.442,41.257,68.373,80.646,35.24,4197.86
2015-07-12,266.855,99.528,236.426,100.0,30.429,88.126,1.861,217.93
2012-03-02,219.126,104.474,181.433,46.444,37.692,86.241,6.476,1244.07
2015-08-06,267.039,99.468,236.702,100.0,30.337,87.652,1.822,196.53
2010-04-05,244.66,106.418,188.484,44.42,56.177,89.293,22.96,2592.21
2014-05-22,256.512,100.002,225.642,100.0,30.87,87.796,2.228,459.04
2012-03-06,219.313,104.359,182.31,49.71,37.003,84.416,5.788,1249.25
2011-06-11,246.742,103.754,207.876,69.564,38.866,91.563,9.562,1616.16
2009-06-16,220.699,105.217,152.387,36.68,68.312,79.885,36.013,3145.29
2008-08-30,260.24,97.959,172.766,25.528,87.474,15.701,87.384,1617.707
2008-10-28,209.145,105.145,151.724,52.525,57.421,78.953,24.18,5123.01
2011-07-22,243.145,103.498,199.344,58.511,43.801,88.734,13.284,697.53
2011-09-25,244.257,103.234,207.362,100.0,36.895,89.909,7.388,1804.12
2014-12-11,261.679,99.581,229.893,100.0,31.786,86.087,1.899,281.74
2013-10-13,250.801,100.311,217.765,89.057,33.036,88.192,3.773,615.54
2013-07-21,245.819,100.674,213.513,100.0,32.306,89.368,3.557,816.6
2011-08-13,245.855,103.474,200.081,52.227,45.774,87.122,15.253,1876.97
2014-02-24,253.078,100.0,220.725,100.0,32.354,86.73,2.819,631.65
2009-12-22,232.484,106.094,179.662,48.581,52.822,86.596,19.946,3042.09
2012-08-01,230.353,101.956,197.905,100.0,32.448,85.33,3.091,1045.63
2015-07-11,266.867,99.529,236.454,97.917,30.413,87.685,1.866,214.0
2010-03-15,241.307,106.326,184.621,44.316,56.687,89.746,23.812,2551.43
2012-10-21,238.989,102.104,196.567,48.063,42.422,87.666,13.004,943.69
2014-11-06,261.321,99.613,230.439,100.0,30.882,86.726,2.181,331.3
2008-09-12,235.646,104.907,159.427,42.046,76.218,75.814,42.896,4789.59
2015-11-24,266.467,99.54,237.343,100.0,29.124,88.079,1.625,186.03
2010-05-22,243.451,106.708,196.597,68.125,46.854,92.495,13.418,2800.58
2008-10-14,212.023,104.996,148.087,42.808,63.935,78.239,31.328,4210.83
2010-05-17,240.928,106.67,194.395,69.336,46.533,92.032,13.1,2831.56
2013-12-03,251.399,100.128,219.297,100.0,32.102,87.415,2.679,642.92
2009-04-20,161.168,75.026,88.81,38.396,72.358,78.249,39.643,3990.32
2013-06-15,244.763,100.798,212.545,100.0,32.218,87.956,3.217,851.68
2009-07-09,229.785,105.052,152.727,28.258,77.058,74.172,45.796,1983.9
2011-01-09,241.883,105.52,202.378,100.0,39.506,90.328,9.57,1976.99
2014-01-20,252.627,100.036,220.711,97.917,31.916,83.271,3.106,580.12
2014-03-22,259.884,99.906,225.015,53.8,34.869,81.483,5.222,302.51
2010-08-22,301.873,100.785,299.594,47.303,2.279,15.581,1.483,1812.938
2015-07-25,266.906,99.508,236.456,100.0,30.45,88.749,1.887,213.27
2008-08-25,258.763,98.786,258.763,31.525,0.004,15.512,0.03,2336.342
2009-02-03,258.48,105.363,163.438,35.284,95.042,78.669,61.932,4536.97
2012-10-01,217.527,102.483,183.551,100.0,33.976,82.68,4.281,1200.19
2014-07-06,260.875,99.961,229.553,100.0,31.323,88.836,2.244,434.67
2008-09-20,216.817,104.989,156.297,52.352,60.52,80.738,26.968,5353.53
2013-11-21,250.568,100.179,218.327,100.0,32.241,87.871,2.787,706.16
2014-12-04,267.564,99.442,231.145,72.492,36.419,84.954,6.326,282.43
2008-11-28,236.436,105.079,150.827,25.049,85.609,68.562,52.678,1780.74
2010-09-28,240.719,106.322,191.541,56.669,49.178,90.044,16.667,2824.83
2014-08-03,260.659,99.911,229.505,100.0,31.154,88.623,2.095,357.55
2010-08-20,297.543,101.001,293.721,52.297,3.823,15.173,2.989,2045.814
2010-01-09,240.821,106.11,182.822,39.729,57.999,85.779,25.454,2301.79
2011-05-12,246.532,104.056,205.908,61.203,40.624,89.434,10.553,1712.79
2014-09-06,260.564,99.873,229.405,97.917,31.159,88.98,2.157,333.78
2008-12-26,245.577,105.241,156.159,33.809,89.418,77.968,56.784,3499.21
2009-03-19,255.198,105.324,162.673,33.801,92.525,79.312,59.788,3976.45
2012-04-26,221.076,103.21,188.48,100.0,32.597,86.486,3.255,1178.22
2014-04-14,256.281,100.0,223.787,97.917,32.494,88.154,2.773,584.55
2009-10-06,241.432,105.625,170.708,38.226,70.724,80.099,37.183,2449.2
2012-05-23,227.666,102.617,194.843,99.814,32.822,85.056,3.293,1059.44
2014-08-20,302.098,98.769,301.756,1.231,0.342,14.39,0.248,29.513
2012-04-24,221.059,103.258,188.397,100.0,32.661,86.851,3.299,1182.72
2016-04-23,265.753,99.643,238.202,100.0,27.551,87.936,1.735,110.55
2014-08-25,267.621,99.875,232.526,51.867,35.095,82.229,6.282,155.58
2009-09-24,230.587,105.912,172.807,55.298,57.78,87.577,23.906,4270.77
2014-07-28,261.518,99.908,229.621,100.0,31.897,89.481,2.145,440.93
2010-02-14,222.27,94.156,160.845,34.261,61.426,83.641,31.886,1436.9
2014-12-16,261.488,99.609,229.68,100.0,31.809,87.385,1.939,324.63
2015-11-29,266.297,99.528,237.275,100.0,29.022,86.687,1.498,178.02
2013-10-25,249.592,100.286,217.447,100.0,32.146,87.212,2.734,687.65
2010-08-25,301.729,100.443,298.532,42.308,3.197,13.416,2.482,1580.062
2009-08-08,239.105,105.345,161.928,30.983,77.177,79.454,44.562,2058.02
2009-03-06,276.238,105.322,167.739,29.129,108.499,76.69,75.922,2987.89
2015-07-09,266.902,99.537,236.407,100.0,30.495,88.083,1.927,224.74
2014-03-12,255.23,99.955,222.768,100.0,32.463,87.123,2.631,526.6
2009-04-07,118.098,45.848,118.098,35.283,81.56,7.756,0.495,3226.58
2010-09-02,251.65,106.389,198.627,51.201,53.023,92.31,20.065,2454.88
2014-09-09,260.259,99.875,229.087,100.0,31.172,88.823,2.177,331.54
2009-09-27,269.976,101.967,171.206,39.326,98.77,17.574,86.008,1486.616
2010-05-24,244.294,106.724,197.533,69.694,46.761,92.108,13.287,2814.61
2009-03-20,249.808,104.825,161.58,36.012,88.228,79.336,55.466,4539.29
2013-01-14,241.334,101.265,208.003,75.518,33.331,86.144,4.124,975.98
2014-08-17,260.754,99.879,229.682,100.0,31.073,88.346,2.095,340.72
2014-06-17,260.165,100.031,228.724,100.0,31.441,89.255,2.322,489.91
2015-07-21,266.883,99.519,236.491,100.0,30.392,86.928,1.838,215.67
2016-01-04,269.268,99.441,237.12,68.275,32.149,76.468,4.372,104.68
2015-11-14,265.976,99.554,238.048,100.0,27.928,87.767,1.939,192.09
2009-10-08,238.651,105.808,170.69,42.304,67.96,86.561,34.233,3715.57
2012-09-26,303.002,98.453,184.005,0.936,118.997,11.705,90.007,402.864
2010-07-06,263.415,106.46,198.211,39.409,65.204,92.253,32.243,1793.18
2014-12-23,261.728,99.618,229.823,100.0,31.905,86.763,2.272,312.7
2015-07-18,266.798,99.521,236.407,100.0,30.391,86.713,1.822,218.66
2014-05-15,254.794,99.843,224.157,97.917,30.637,87.211,2.0,456.34
2013-12-17,251.896,100.096,219.646,100.0,32.249,86.222,2.792,649.17
2011-10-22,300.652,99.629,176.827,0.992,123.825,11.669,123.825,1044.555
2008-10-04,207.673,105.019,150.346,51.403,57.327,78.234,24.136,4954.21
2015-01-17,263.861,99.519,232.071,100.0,31.79,85.423,2.154,282.31
2012-09-07,302.422,98.635,300.921,0.187,1.501,13.185,1.073,340.691
2013-12-09,258.296,100.026,223.345,54.541,34.951,83.039,5.75,308.67
2013-04-25,242.368,101.037,209.647,94.699,32.721,87.746,3.678,1011.17
2014-03-28,260.621,99.885,225.114,89.792,35.507,86.731,2.697,401.02
2009-11-04,247.645,105.762,174.747,33.94,72.897,80.54,40.067,2602.28
2009-12-16,240.246,106.061,180.252,42.292,59.994,88.763,27.464,2894.13
2009-08-24,226.391,105.594,162.889,42.562,63.502,85.168,30.607,4243.95
2009-08-04,264.303,100.991,159.895,32.759,104.408,16.207,84.058,1986.35
2015-01-26,263.718,99.48,232.504,100.0,31.215,87.735,1.983,277.44
2014-08-27,260.281,99.548,229.36,99.809,30.92,88.592,2.033,358.23
2013-03-17,255.387,100.84,215.103,20.303,40.284,73.888,12.092,294.09
2016-03-07,267.512,99.629,239.126,100.0,28.385,88.803,1.933,132.94
2010-06-08,249.636,106.757,201.78,65.257,47.856,92.982,14.363,2676.08
2012-01-25,240.995,102.783,202.479,62.279,38.516,85.296,9.012,1456.87
2008-09-14,231.425,104.937,158.708,44.796,72.717,78.375,39.331,4963.82
2010-11-23,237.266,105.924,196.041,100.0,41.224,90.958,8.698,2113.08
2015-11-26,266.278,99.54,237.295,100.0,28.983,87.292,1.584,182.78
2012-02-17,219.387,104.91,179.845,41.856,39.542,85.544,8.352,1285.7
2009-02-22,266.709,105.396,166.274,34.055,100.436,80.122,67.33,4319.02
2014-10-07,261.427,99.684,230.399,100.0,31.027,85.609,2.329,323.6
2009-07-23,231.205,105.208,155.26,31.178,75.945,77.527,44.265,2332.24
2013-10-01,248.577,100.42,216.14,100.0,32.437,85.981,2.951,681.02
2015-05-05,266.279,99.626,235.721,100.0,30.558,87.383,1.992,256.05
2016-03-15,266.98,99.649,239.195,100.0,27.785,88.735,1.915,125.61
2015-07-02,267.277,99.556,236.724,100.0,30.553,86.891,2.008,238.65
2015-09-20,266.302,99.409,235.838,100.0,30.464,88.343,1.548,183.18
2008-07-22,251.858,104.407,155.172,29.748,96.686,77.017,64.77,2717.44
2014-01-29,254.372,100.092,221.677,34.703,32.696,84.116,3.857,241.01
2013-10-15,249.584,100.306,217.298,100.0,32.286,88.633,2.939,683.09
2010-06-28,251.071,106.686,200.402,59.604,50.669,91.923,17.528,2380.72
2009-03-26,263.68,101.248,257.182,27.046,6.498,5.686,5.664,435.556
2013-02-26,242.287,101.012,210.178,100.0,32.109,88.493,3.188,952.21
2009-08-09,222.922,105.584,162.253,47.86,60.669,85.517,27.102,4894.2
2013-01-21,242.466,101.247,209.121,77.305,33.345,87.015,4.132,950.38
2011-02-06,245.822,105.126,202.151,77.9,43.672,88.764,11.758,1581.39
2014-05-03,257.39,100.022,225.771,100.0,31.619,88.86,2.73,529.07
2014-12-28,262.02,99.631,230.02,100.0,32.0,87.985,2.376,319.75
2011-12-29,265.318,102.293,209.238,4.824,56.079,61.428,24.251,159.07
2014-02-01,254.325,100.038,221.906,100.0,32.419,83.622,2.768,563.55
2010-07-29,252.204,106.547,203.75,59.051,48.455,93.122,14.907,2363.13
2008-08-23,256.769,99.632,256.749,33.925,0.021,17.538,0.004,2623.796
2010-12-09,246.418,105.8,201.69,77.975,44.728,89.194,12.231,1772.0
2010-01-07,236.65,106.14,182.085,44.74,54.564,88.082,21.91,2724.82
2015-04-11,265.053,99.599,234.607,100.0,30.446,86.843,1.913,249.16
2012-06-05,228.078,102.455,195.25,100.0,32.828,86.366,3.243,1111.91
2011-09-26,244.237,103.23,207.383,100.0,36.854,89.982,7.408,1803.45
2011-05-24,247.359,103.935,207.552,65.139,39.807,89.469,9.92,1630.7
2009-07-22,229.735,105.201,154.732,31.629,75.003,76.764,43.308,2374.05
2010-05-18,241.327,106.68,194.878,70.25,46.449,92.167,13.009,2834.19
2009-07-07,229.553,105.053,152.547,28.265,77.006,76.141,45.685,2189.44
2011-03-21,243.478,104.691,203.662,70.584,39.817,89.209,10.099,1728.13
2012-05-18,227.138,102.695,194.321,100.0,32.817,86.115,3.427,1162.85
2011-05-28,247.528,103.893,207.672,65.125,39.856,90.57,9.952,1619.0
2009-10-30,240.336,105.887,173.983,40.724,66.353,84.626,33.452,3459.66
2012-06-30,229.823,102.195,197.305,100.0,32.518,84.552,3.138,1090.51
2015-07-24,266.903,99.508,236.467,100.0,30.436,88.243,1.876,215.49
2012-12-20,240.091,101.483,205.808,68.215,34.283,85.009,5.086,1036.59
2012-02-11,219.715,105.153,178.249,37.314,41.466,84.399,11.593,1276.12
2014-06-30,260.656,99.957,229.375,97.917,31.281,89.141,2.212,442.64
2012-12-26,241.646,101.433,206.638,63.092,35.007,88.332,5.756,1040.77
2015-06-24,267.257,99.545,236.559,100.0,30.698,88.711,2.092,200.27
2012-02-05,225.063,105.484,178.347,32.488,46.716,83.256,15.555,1283.47
2013-05-26,242.623,100.827,210.551,100.0,32.072,88.515,3.302,876.79
2012-02-07,220.129,105.364,177.243,36.723,42.886,84.257,11.757,1269.47
2015-12-25,264.81,99.534,237.407,100.0,27.403,86.863,1.866,163.95
2008-10-01,207.694,105.03,151.937,54.301,55.757,79.983,22.456,5319.83
2011-10-27,300.572,99.373,178.347,1.074,122.225,10.142,122.225,877.679
2010-10-16,243.25,106.258,196.888,61.523,46.362,91.926,13.947,2528.62
2013-10-29,296.286,98.992,294.669,1.358,1.617,12.73,11.063,354.027
2014-11-03,261.235,99.621,230.329,100.0,30.906,87.455,2.193,340.8
2016-01-16,266.322,99.588,238.284,100.0,28.038,88.136,2.124,159.17
2014-07-11,260.546,99.965,229.267,100.0,31.28,88.996,2.213,452.35
2008-11-24,225.771,105.115,149.422,35.326,76.349,76.091,43.793,3378.11
2011-09-21,244.662,103.244,206.521,79.139,38.141,88.944,8.31,1758.96
2011-02-15,247.011,104.947,199.393,62.261,47.618,80.407,17.052,1498.32
2011-02-10,237.677,105.111,199.02,98.318,38.657,89.978,8.884,1898.77
2010-10-25,243.251,106.193,197.706,62.355,45.545,91.234,13.182,2417.35
2012-12-02,244.022,101.539,205.444,52.011,38.578,88.101,9.009,1061.33
2011-12-18,244.162,102.732,202.603,45.048,41.559,84.063,11.313,1157.44
2009-12-03,243.218,105.989,178.406,40.264,64.813,84.779,32.193,3300.4
2016-06-11,266.805,100.08,238.556,88.62,28.249,89.287,2.687,109.05
2014-03-24,257.298,99.922,225.831,27.234,31.467,87.996,2.308,106.91
2014-02-14,252.768,100.059,220.134,100.0,32.635,86.599,2.726,607.85
2012-06-18,228.261,102.324,195.691,100.0,32.57,86.462,3.214,1079.28
2011-01-04,241.777,105.586,202.3,100.0,39.477,90.365,9.555,1965.31
2010-10-30,243.281,106.157,198.4,64.302,44.881,89.163,12.496,2406.95
2016-05-02,270.914,99.628,239.355,43.06,31.558,86.238,5.535,101.32
2013-05-10,244.529,100.934,212.168,100.0,32.361,87.638,3.319,934.27
2015-06-09,265.699,99.49,235.309,100.0,30.389,88.255,1.862,208.95
2015-05-24,266.18,99.543,235.497,100.0,30.683,87.653,1.839,216.49
2015-04-13,265.543,99.614,234.991,100.0,30.552,87.868,1.996,249.2
2010-05-03,236.418,106.529,188.004,59.332,48.414,90.714,14.856,3126.64
2009-01-02,250.697,105.256,157.807,32.812,92.89,77.034,60.347,3363.8
2008-08-21,237.672,104.728,154.697,36.324,82.975,78.764,50.387,2911.25
2016-03-08,267.521,99.629,239.176,100.0,28.346,88.028,1.842,131.43
2010-07-03,262.271,106.528,198.476,41.34,63.795,91.407,30.717,1907.63
2008-10-12,212.111,104.995,148.184,42.796,63.927,78.423,31.319,4195.09
2016-06-03,270.378,99.95,238.986,43.01,31.392,88.926,5.601,97.14
2011-12-07,244.092,102.716,203.284,57.377,40.807,83.644,10.885,1374.58
2016-05-10,270.626,99.703,239.28,43.016,31.346,88.167,5.571,107.66
2013-10-04,248.957,100.397,216.537,100.0,32.42,86.924,2.917,705.9
2011-10-06,244.769,103.153,208.146,100.0,36.623,90.541,7.227,1644.21
2012-04-19,222.99,103.343,188.738,100.0,34.252,85.171,2.91,1177.26
2009-02-15,262.417,105.388,165.231,34.879,97.185,79.679,64.468,4493.98
2009-12-09,242.275,106.012,179.306,41.028,62.969,86.944,29.324,2821.19
2013-05-07,244.093,100.954,211.74,100.0,32.352,88.218,3.333,941.46
2009-11-28,246.947,105.908,176.947,37.139,70.0,88.112,37.087,3091.19
2015-03-11,264.982,99.656,234.231,100.0,30.751,86.807,2.201,261.22
2013-11-02,251.692,100.239,217.467,14.657,34.225,86.489,5.959,11.09
2012-06-22,229.709,102.275,196.924,100.0,32.786,85.167,3.171,991.71
2012-11-20,243.756,101.574,203.282,49.106,40.474,86.511,10.747,1157.19
2015-10-27,263.535,99.459,235.902,100.0,27.633,86.502,1.537,164.86
2014-06-12,260.037,100.06,228.486,100.0,31.551,89.373,2.417,451.89
2012-12-11,247.278,101.478,208.005,51.928,39.273,87.177,9.564,902.0
2011-12-21,241.236,102.826,202.145,77.377,39.091,87.724,9.466,1893.13
2012-07-20,230.193,102.026,197.72,100.0,32.473,86.436,3.112,1058.66
2014-10-31,261.222,99.629,230.305,97.917,30.917,87.283,2.237,321.89
2015-04-18,267.134,99.688,236.166,97.917,30.968,88.92,2.351,252.32
2013-05-03,243.305,100.98,210.945,100.0,32.36,87.244,3.334,944.53
2011-11-21,241.979,102.943,202.747,74.267,39.232,87.013,9.639,1792.95
2012-12-13,255.024,101.332,213.239,28.521,41.786,74.013,14.422,420.57
2011-03-07,243.304,104.866,205.37,100.0,37.934,89.898,8.36,1933.78
2010-08-09,251.639,106.513,203.759,59.137,47.88,93.182,15.282,2323.85
2009-03-05,275.315,105.253,168.387,29.522,106.928,72.135,74.058,1974.22
2010-07-22,250.901,106.593,203.538,63.315,47.363,93.213,13.745,2530.04
2016-07-06,269.599,100.257,238.794,45.857,30.805,89.429,5.282,98.3
2011-10-07,246.756,103.143,208.258,50.679,38.498,90.301,9.277,1127.72
